category,type,name,address,chain,file,context
"Token","token","Chainmail","0x575612814A45327D4C4Ff4f76A15781CE9177638","base","gear-deployed.json","{""id"":""armor-chainmail"",""name"":""Chainmail"",""symbol"":""ARMORCHAINM"",""decimals"":18,""slot"":""armor"",""material"":""cloth"",""gold"":150,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Ring Mail","0xed0bcDc291482EfC0C5B70482a7bB3B932b9F198","base","gear-deployed.json","{""id"":""armor-ring-mail"",""name"":""Ring Mail"",""symbol"":""ARMORRINGMA"",""decimals"":18,""slot"":""armor"",""material"":""cloth"",""gold"":30,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Breastplate","0x936CFBbbbA0c54a783Cc39cD7eAadAAD312BfFF7","base","gear-deployed.json","{""id"":""armor-breastplate"",""name"":""Breastplate"",""symbol"":""ARMORBREAST"",""decimals"":18,""slot"":""armor"",""material"":""cloth"",""gold"":200,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Splint Mail","0xb647cC98B868a9008D9B27e4276ad4c0f5Bd73c5","base","gear-deployed.json","{""id"":""armor-splint"",""name"":""Splint Mail"",""symbol"":""ARMORSPLINT"",""decimals"":18,""slot"":""armor"",""material"":""cloth"",""gold"":200,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Half-Plate","0xBC9999fE8555BB04196CEa35c6aa3E873ff37Ec3","base","gear-deployed.json","{""id"":""armor-half-plate"",""name"":""Half-Plate"",""symbol"":""ARMORHALFPL"",""decimals"":18,""slot"":""armor"",""material"":""cloth"",""gold"":600,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Full Plate","0x13c72D9D196b32C6AF614df4Ba5B234163F8F66D","base","gear-deployed.json","{""id"":""armor-plate"",""name"":""Full Plate"",""symbol"":""ARMORPLATE"",""decimals"":18,""slot"":""armor"",""material"":""cloth"",""gold"":1500,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Leather Helm","0x0E638c5CF1ED970F00e9F73A4b89A4C234ffbD82","base","gear-deployed.json","{""id"":""helmet-leather"",""name"":""Leather Helm"",""symbol"":""HELMETLEATH"",""decimals"":18,""slot"":""armor"",""material"":""leather"",""gold"":5,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Iron Helm","0xFa81AC6113e8Ce2860D72d4b9fF4287b0C2994DD","base","gear-deployed.json","{""id"":""helmet-iron"",""name"":""Iron Helm"",""symbol"":""HELMETIRON"",""decimals"":18,""slot"":""armor"",""material"":""iron"",""gold"":5,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Bronze Helm","0x2f9FF410DC4f8939e48869F319917002bC5e7c6f","base","gear-deployed.json","{""id"":""helmet-bronze"",""name"":""Bronze Helm"",""symbol"":""HELMETBRONZ"",""decimals"":18,""slot"":""armor"",""material"":""bronze"",""gold"":10,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Steel Helm","0x5E85E5dd0c32F21F9E8fC966e0837a6AA4411977","base","gear-deployed.json","{""id"":""helmet-steel"",""name"":""Steel Helm"",""symbol"":""HELMETSTEEL"",""decimals"":18,""slot"":""armor"",""material"":""steel"",""gold"":20,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Spyglass","0x9A6c4b5920C77D01Bd26Feb4536d1C06c6c6556d","base","gear-deployed.json","{""id"":""spyglass"",""name"":""Spyglass"",""symbol"":""SPYGLASS"",""decimals"":18,""slot"":""trinket"",""material"":null,""gold"":1000,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Lantern","0xe141a7f01C710Fbc983EeeFA5E45AcDb62CbB09F","base","gear-deployed.json","{""id"":""lantern"",""name"":""Lantern"",""symbol"":""LANTERN"",""decimals"":18,""slot"":""trinket"",""material"":null,""gold"":7,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Healer's Kit","0xa34274ceb90751fcF8a0b931600222E1CADf92c0","base","gear-deployed.json","{""id"":""healers-kit"",""name"":""Healer's Kit"",""symbol"":""HEALERSKIT"",""decimals"":18,""slot"":""trinket"",""material"":null,""gold"":50,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Ancient Relic","0x3C91165001e8aE87D2047B980C7E1837ae412139","base","gear-deployed.json","{""id"":""relic"",""name"":""Ancient Relic"",""symbol"":""RELIC"",""decimals"":18,""slot"":""trinket"",""material"":null,""gold"":500,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Diamond","0x567c3EA4E2eB7fb0C55523162a248a5A25fD5Bb0","base","gems-deployed.json","{""name"":""Diamond"",""decimals"":18,""whole"":""1000000"",""supplyWei"":""1000000000000000000000000""}"
"Token","token","Ruby","0xE78023faFb55e61dC4d28D13F623e32fE9a3Fe6A","base","gems-deployed.json","{""name"":""Ruby"",""decimals"":18,""whole"":""10000000"",""supplyWei"":""10000000000000000000000000""}"
"Token","token","Emerald","0x3220D7b78F0b3839248E624ed3c7c2c215389063","base","gems-deployed.json","{""name"":""Emerald"",""decimals"":18,""whole"":""10000000"",""supplyWei"":""10000000000000000000000000""}"
"Token","token","Amethyst","0xC5a9BC41936EF545DE210727FedCf8a43aEFa95F","base","gems-deployed.json","{""name"":""Amethyst"",""decimals"":18,""whole"":""100000000"",""supplyWei"":""100000000000000000000000000""}"
"Token","token","Platinum","0x6722ef27d1854E73269b0abE42290C000D3EfddA","base","gems-deployed.json","{""name"":""Platinum"",""decimals"":18,""whole"":""1000000000"",""supplyWei"":""1000000000000000000000000000""}"
"Token","token","Iron Ingot","0xCe5f43a5104708740CE087CF2AF3c1A328badF5b","base","ingot-deployed.json","{""id"":""iron-ingot"",""name"":""Iron Ingot"",""symbol"":""IRONINGOT"",""decimals"":18,""gold"":1,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Bronze Ingot","0xB05aE3C470f59f6AA40BE12e2f5fd44B09CD3441","base","ingot-deployed.json","{""id"":""bronze-ingot"",""name"":""Bronze Ingot"",""symbol"":""BRONZEINGOT"",""decimals"":18,""gold"":2,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Steel Ingot","0xB0B1524ca829DF53d133E27b6CCF3f5319325Bc6","base","ingot-deployed.json","{""id"":""steel-ingot"",""name"":""Steel Ingot"",""symbol"":""STEELINGOT"",""decimals"":18,""gold"":4,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Silver Ingot","0x4985257578516938df7BA88d133dC1A0552Df9Ea","base","ingot-deployed.json","{""id"":""silver-ingot"",""name"":""Silver Ingot"",""symbol"":""SILVERINGOT"",""decimals"":18,""gold"":10,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Gold Ingot","0xf087f7cD3113980cD2df663be15D15Bb15375AE0","base","ingot-deployed.json","{""id"":""gold-ingot"",""name"":""Gold Ingot"",""symbol"":""GOLDINGOT"",""decimals"":18,""gold"":100,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Logs","0xD8DA82E017bf28C261Aa2d6Be6f62C6283683D08","base","materials-deployed.json","{""id"":""logs"",""name"":""Logs"",""symbol"":""LOGS"",""decimals"":18,""stage"":""raw"",""from"":""logging-camp"",""whole"":""100000000000""}"
"Token","token","Lumber","0x7a97e5e76C93267e1FF2EBc38DCC7C7B6f40fF4c","base","materials-deployed.json","{""id"":""lumber"",""name"":""Lumber"",""symbol"":""LUMBER"",""decimals"":18,""stage"":""refined"",""from"":""lumber-mill"",""whole"":""100000000000""}"
"Token","token","Copper Ore","0x84dc8489f5A913Ecc7d68C3D9adf0459051A28f0","base","ore-deployed.json","{""id"":""copper-ore"",""name"":""Copper Ore"",""symbol"":""COPRORE"",""decimals"":18,""gold"":0.5,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Tin Ore","0x2E8c7Be3bcbc11355ef24FE9c09feC0B9d650783","base","ore-deployed.json","{""id"":""tin-ore"",""name"":""Tin Ore"",""symbol"":""TINORE"",""decimals"":18,""gold"":0.05,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Iron Ore","0x9F60E86fF29bbB88fE1b3eCD5259202430cbF148","base","ore-deployed.json","{""id"":""iron-ore"",""name"":""Iron Ore"",""symbol"":""IRONORE"",""decimals"":18,""gold"":0.5,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Coal","0x2032BA002545070e7F0fC5992fAA8340308103B6","base","ore-deployed.json","{""id"":""coal"",""name"":""Coal"",""symbol"":""COAL"",""decimals"":18,""gold"":0.5,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Silver Ore","0x6ccD23729281d338c49c6c5BeA53B415F6620268","base","ore-deployed.json","{""id"":""silver-ore"",""name"":""Silver Ore"",""symbol"":""SILVRORE"",""decimals"":18,""gold"":5,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Gold Ore","0x6b09ed2C8D78Ddb1c4b4f9038F01b0c534E04aDF","base","ore-deployed.json","{""id"":""gold-ore"",""name"":""Gold Ore"",""symbol"":""GOLDORE"",""decimals"":18,""gold"":50,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Crew","token","usdc","0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913","base","pawnmarket-deployed.json",""
"Token","token","Grapes","0x4f99FfCf39f68D4F072A689053add5A7E5686b08","base","produce-deployed.json","{""id"":""grapes"",""name"":""Grapes"",""symbol"":""GRAPE"",""decimals"":18,""building"":""vineyard"",""food"":1,""craftsInto"":""wine"",""whole"":""100000000000""}"
"Token","token","Wheat","0x969b59Dc55167450B2D5d9dEcf81bc857e4f2604","base","produce-deployed.json","{""id"":""wheat"",""name"":""Wheat"",""symbol"":""WHEAT"",""decimals"":18,""building"":""farm"",""food"":1,""craftsInto"":""bread"",""whole"":""100000000000""}"
"Token","token","Corn","0x01ebBdc30A6a173f145dC95e68151fb5A904Fa4C","base","produce-deployed.json","{""id"":""corn"",""name"":""Corn"",""symbol"":""CORN"",""decimals"":18,""building"":""farm"",""food"":1,""craftsInto"":null,""whole"":""100000000000""}"
"Token","token","impactRouter","0x07A7cFe7cddD02C884c428A3Ef09DDd0a4B8391f","base","shells-deployed.json","{""network"":""base"",""chainId"":8453,""token"":""SHELLS"",""stat"":""WIS"",""impactToken"":""CHAR"",""launchTx"":""0x7a97a03fd7ec27cf6a773d84bf513a88d4fe334f349c7268c7ee4288b449440e""}"
"Token","token","shellsToken","0xef61b7217c1DE74875c286D05e06Ca2d64cC7824","base","shells-deployed.json","{""network"":""base"",""chainId"":8453,""token"":""SHELLS"",""stat"":""WIS"",""impactToken"":""CHAR"",""launchTx"":""0x7a97a03fd7ec27cf6a773d84bf513a88d4fe334f349c7268c7ee4288b449440e""}"
"Token","token","reactor","0x876EB25FbAdcAF20103aB8766e0B5bb772043CE4","base","shells-deployed.json","{""network"":""base"",""chainId"":8453,""token"":""SHELLS"",""stat"":""WIS"",""impactToken"":""CHAR"",""launchTx"":""0x7a97a03fd7ec27cf6a773d84bf513a88d4fe334f349c7268c7ee4288b449440e""}"
"Token","token","Shale","0x6171B2039199786750b24021c04400FDb8c07793","base","stone-deployed.json","{""id"":""shale"",""name"":""Shale"",""symbol"":""SHALE"",""decimals"":18,""gold"":1,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Limestone","0xfd531Dfa3aFF2cf9Eb3eE4D5b3e662eA97f65e11","base","stone-deployed.json","{""id"":""limestone"",""name"":""Limestone"",""symbol"":""LIME"",""decimals"":18,""gold"":5,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Marble","0xdF8B0141b39a1eD27Cfd442497C36978017F42c5","base","stone-deployed.json","{""id"":""marble"",""name"":""Marble"",""symbol"":""MARBLE"",""decimals"":18,""gold"":12,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Sandstone","0x374aaB191aa6FEAEE55BDb1Bc0CC9FFcD7a9fE6f","base","stone-deployed.json","{""id"":""sandstone"",""name"":""Sandstone"",""symbol"":""SANDSTONE"",""decimals"":18,""gold"":7,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Token","token","Granite","0x3c2c14Aa50A67C58847F4772b3e6caA94b88aA73","base","stone-deployed.json","{""id"":""granite"",""name"":""Granite"",""symbol"":""GRANITE"",""decimals"":18,""gold"":10,""whole"":""100000000000"",""supplyWei"":""100000000000000000000000000000""}"
"Prize-Loot Pool","token","RICE","0x00e466Fb90C8eF2e7BA1AA662a7c79C595906041","base","goblin-lootpool-deployed.json","{""symbol"":""RICE"",""bps"":100,""seed"":5000}"
"Prize-Loot Pool","token","FLOUR","0x111c5a52C3e631bf43e2e44DB001F08d20a9Ee73","base","goblin-lootpool-deployed.json","{""symbol"":""FLOUR"",""bps"":100,""seed"":5000}"
"Prize-Loot Pool","token","Mayor","0x4200000000000000000000000000000000000006","base","prize-ladders-deployment.json","{""line"":""ETH"",""tier"":""Mayor"",""deployedAt"":""2026-06-25T21:45:35.020Z""}"
